officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
64,IMD,IMD Medical,Lingual Buttons,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,"·Our bondable and weldable lingual buttons are perfect for all your patients. ·Designed for patient comfort, it can be easily bonded to any tooth. ·Weldable lingual buttons can be welded to bands.",https://file.imdmedical.com:8052/ImdWebsite/image/cd107fef9c1a48cfb951a9d89189ae33_2024-06-05.png | https://file.imdmedical.com:8052/ImdWebsite/image/2378e1ad1b9345d0bef0dab5f3746437_2024-06-05.png | https://file.imdmedical.com:8052/ImdWebsite/image/17609da048254ea295f641d763edbcd7_2024-06-05.png | https://file.imdmedical.com:8052/ImdWebsite/image/3d984b72abc042a0b5bc139947f2bdd6_2023-11-27.png,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=64
65,IMD,IMD Medical,Ceramic Buttons,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,,https://file.imdmedical.com:8052/ImdWebsite/image/8081afd1d586443586e625483a7dd1b2_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/a9981fe185314599942324598ff83d5f_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/dbd54e09aea840fe9fead8fc48c6bb22_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/d05c99f826d046e195a64248595c9a5b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/322c2dba9f634844bcdd711f37a69dbb_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/fcd87e54795943a99bb94839cbcb30ae_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/62ff2641f2244442a920dea97aa72c02_2023-11-27.png,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=65
67,IMD,IMD Medical,Lingual Sheaths,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,,https://file.imdmedical.com:8052/ImdWebsite/image/0a88311685b541b39b60e8f7ce14b05c_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/0c9a34abe1a547f78efb283944cde9d8_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/e06967960375474eabddc537a8ee085b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f8730aff859c431599ef8ede5e827ed9_2023-11-27.png,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=67
66,IMD,IMD Medical,Lingual Cleats,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,,https://file.imdmedical.com:8052/ImdWebsite/image/f06411b3c4104bd98a5ab7a40838aa62_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/2eb2a3d8b4f245f5b7ced9f819c73a39_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/ad45002ad690473cbc51ea6e8c2b47d9_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/5933bd59430f4a6bbda00caf7dbff627_2023-11-27.png,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=66
68,IMD,IMD Medical,Eyelets/Hooks,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,,https://file.imdmedical.com:8052/ImdWebsite/image/64580212060e497ba1b245e7d711337a_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f107b88f8fa641c680df69cd5a4590cb_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/059cbf12f08547c19e0d09cebaa8d730_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/bcd6cfe57dcf4b08ae715b09e7b66a06_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/80b9864ca8314f78a7befd201bdc40f0_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/43b8a0e347ee44d293d31034b64eab7c_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f8848f589962420f902bfd898cd0df91_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f6cbf3a7953e4a0e84bae7986c02d7c8_2023-11-27.png,8,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=68
69,IMD,IMD Medical,Hooks/Stops,,,1,Orthodontics > Bands & Attachments > Buttons & Hooks,,https://file.imdmedical.com:8052/ImdWebsite/image/8561b289fa2e4b8d972b453b24226cba_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/ea60ac2aa95940688e8418fd2efde7f4_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/85d3e64970d843f0bd11ab721e4aec6e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/176b42654e2a481bb78a1f5f9591cb9b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/3920a7900fe244c7b252392221c39b7e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/2597d63fb4ef4df694c838665d36d6f4_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/e9ae02af18924d579d22055d919bf162_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/659aa5a6f0d44f3c8774fbcbed01f341_2023-11-27.png,8,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=69
70,IMD,IMD Medical,Pliers,,,1,Orthodontics > Instruments & Accessories > Pliers & Tweezers & Explorers,"◆ All Pliers are made from AISI410,420 type stainless steel materials. ◆ High quality extra hard and highly durable Immunity-HS Steel Tips inserts are used for Distal End Cutters, Ligature Cutters and Pliers where needed with special joining/welding technique for inserts-extreme stability is ensured. ◆ High precision joint assembly for a long lasting Tips alignment with specially designed technique for lasting frictionless smooth functioning. ◆ Ergonomic rounding of all edges improved safety and precision.",https://file.imdmedical.com:8052/ImdWebsite/image/5bb4a8504bee4414af23767d7c22c29b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/3c9629e45d9d425c9196151d8e846ae8_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/8d6a5ee972334eba99fb1df2e337b82a_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/880b98cf959e4f76947c6576128c593d_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/70d5a5be615b40b5bd97b5158f2ffd05_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/b838ff91cdf949c286622106afb586ce_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/88fc26dea31b47e598339914938229c4_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/449187d93d9841538054dfca358eeb2a_2023-11-27.png,8,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=70
71,IMD,IMD Medical,Aligner Pliers,,,1,Orthodontics > Instruments & Accessories > Pliers & Tweezers & Explorers,"◆ Vertical Slot Forming Pliers, creates a vertical rectangular opening in clear aligners. ◆ Horizontal Slot Forming Pliers, creates a horizontal rectangular opening in clear aligners. ◆ Tear Drop Thermal Forming Pliers, creates a notch in the gingival margin for placing elastics. ◆ Hole Punch Thermal Forming Pliers, creates a circular cutout to allow space for bondable attachments used for elastics.",https://file.imdmedical.com:8052/ImdWebsite/image/0ad05bb58437429f948646ade8a466b3_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/4091c86d905e4e2bb2fe81190dbc4cf7_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/d307ccd8dfa34749bf6f09ff33b89d6c_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/7873ee0ea6c743d2927b13c61d4622d7_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/3bbd9c11b5f74b7abe392cbf693a0209_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/0c9f50249aec477eabbb6e8b291b97b0_2023-11-27.png,6,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=71
37,IMD,IMD Medical,MPro NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,"◆ 3 Files system - easy, safe and efficient ◆ Convex triangular cross-section design ◆ Increasing pitch of cutting edges ◆ Non-cutting guide tip design, reduce the risk of transportation of apical foramen ◆ X-Wire material",https://file.imdmedical.com:8052/ImdWebsite/image/e50a98e0fbb448b19260aa75665359e6_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/a27e8c4404bc4f2bbb043a9ee5eb6f49_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/fb93e41b325f46b59e37b7cc2b292e46_2023-11-30.jpg | https://file.imdmedical.com:8052/ImdWebsite/image/d609ca51474d473b9be53440ba6a8349_2023-12-01.jpg,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=37
38,IMD,IMD Medical,MTaper NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,Easy ◆ Simple sequence ◆ Color marking for easy identification ◆ Only 3 files required in most cases Time-saving ◆ Multiple taper offers better debris removal and avoids undesired screw-in effect ◆ The convex triangular cross-section minimizes contact with the canal wall Safe ◆ Rounded non-cutting guiding tip avoids overcutting,https://file.imdmedical.com:8052/ImdWebsite/image/c64a20193dae4a61871cae4841e8b708_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/61e2b128e0ea4aca8f4e30d235014d35_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/9a387606349f48d3894a5c93590cdf50_2023-12-01.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=38
39,IMD,IMD Medical,MPro Blue NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,"◆ Specifically designed for complex cases, including curved, narrow and calcified root canals ◆ Enhanced torque strength ◆ Greater cyclic fatigue resistance",https://file.imdmedical.com:8052/ImdWebsite/image/265893a1c884418aae58fd5330fc999d_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/95e5092d05674032906846b730d53421_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/09995cf95819448c93bbed7c7c04266d_2023-11-30.png | https://file.imdmedical.com:8052/ImdWebsite/image/cc809024748341dfb75f3c5765af3774_2023-11-27.png,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=39
40,IMD,IMD Medical,MSolo NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,X-Wire memory raw material with great elasticity ◆ Reciprocating movement ◆ S-shaped cross-section allows better cutting performance ◆ Pre-bendable and fracture resistance with special treatment ◆ Great debris removal,https://file.imdmedical.com:8052/ImdWebsite/image/617d2f5e07804667afda8f413a8380f3_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/9030710ec7e74860b655487b4b3f3839_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/acbd958e6196419cbff0ea4176fdc7b0_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=40
41,IMD,IMD Medical,MPilot NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,"Suitable for small/narrow root canal preparation ◆ S-shaped cross-section ◆ Great shaping efficiency with excellent design of the spirals ◆ Increasing pitch of cutting edges ◆ Non-cutting guide tip, reduce the risk of transportation of apical foramen ◆ Each file can be used till full working length, no need to measure the working length of each",https://file.imdmedical.com:8052/ImdWebsite/image/286cbda096364ab1acd62403aa9e6a8a_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f58503f85de944e7b19a1e26f55f7a30_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/934c01a46fd34a4cbd5a6982e051f6c8_2023-11-30.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=41
42,IMD,IMD Medical,ReRoot NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,Advantages of ReRoot NiTi Files ◆ Effective removal of filling material ◆ With sharp cutting edge is able to remove filling material easily ◆ Non-cutting guide tip,https://file.imdmedical.com:8052/ImdWebsite/image/288357cf7c1244329d6675d805d26127_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/c87e6f1bc5534dcd9551734a7628a918_2023-11-30.png | https://file.imdmedical.com:8052/ImdWebsite/image/f2f680e75b4746b6a565f57068aad2f4_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=42
43,IMD,IMD Medical,MM NiTi Files,,,1,Endodontics > Preparation > Rotary Files / Engine Files,,https://file.imdmedical.com:8052/ImdWebsite/image/65c8aec6e7dc4d37b27e2f72d36a93f3_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/ba5e14c3135f4079956546fd1fedb36e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/75db26529f5e44f7a85ffcd3be4101b2_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=43
44,IMD,IMD Medical,Wayfinder,,,1,Endodontics > Preparation > Rotary Files / Engine Files,,https://file.imdmedical.com:8052/ImdWebsite/image/853a101450834bd2b140c3d5bc7dad40_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/28a54af2fdb54f85a127bf9e2edb3c14_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/3d2dd3d1e56c4a01a0c27415c7def00b_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=44
45,IMD,IMD Medical,Opener,,,1,Endodontics > Preparation > Rotary Files / Engine Files,,https://file.imdmedical.com:8052/ImdWebsite/image/96f0d6c199724d7cad8573ec3f89a86d_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/1ec39ac262234b2b886a09b0fad11762_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/e45169df448542ff9d9489f17ce3888b_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=45
46,IMD,IMD Medical,Enlargers,,,1,Endodontics > Preparation > Rotary Files / Engine Files,,https://file.imdmedical.com:8052/ImdWebsite/image/73e530866d6949e48b49c680139d69ae_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/b92d0eaa241b430ca09314681e43172d_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/f5e4b66ce845480ea90aee3ac6a27d27_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=46
47,IMD,IMD Medical,Root Filler,,,1,Endodontics > Preparation > Rotary Files / Engine Files,,https://file.imdmedical.com:8052/ImdWebsite/image/475d0271ef774f8fae9a18eb6e3bb472_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/fde1295c50c841bf90d16c91eaa542c1_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/99cf182b18df452eaf28a792e08954eb_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=47
48,IMD,IMD Medical,NiTi K Files,,,1,Endodontics > Preparation > Hand Files,Advantages of K Files 1.NiTi alloy file allows maximum resistance to fracture and maximum flexibility 2.High strength in tip and great flexible for the files 3.Square cross-section 4.Non-cutting tip guides the instrument safely along the canal 5.Blister of 6 pieces,https://file.imdmedical.com:8052/ImdWebsite/image/1c9a91d606dd4b25a214adb9e5a05144_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/58d57c14d8b3465e9adf05de226fae6e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/4ed0c80cdcfd4f84be6177be42c04ae5_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=48
49,IMD,IMD Medical,NiTi H Files,,,1,Endodontics > Preparation > Hand Files,,https://file.imdmedical.com:8052/ImdWebsite/image/1e610080c3c54939a1849a2420d94353_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/578585ed3e6c46eba7e41ba36276833c_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/b74f03bf54bc45bebea8aca14c8c0e48_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=49
53,IMD,IMD Medical,NiTi Reamer,,,1,Endodontics > Preparation > Hand Files,,https://file.imdmedical.com:8052/ImdWebsite/image/7c1d30ab883b45c4849370b10e78b83e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/325eac62f067436db2902844d161b610_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/1ba4336ec9e143bca11378a1885d5453_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=53
50,IMD,IMD Medical,Stainless Steel H Files,,,1,Endodontics > Preparation > Hand Files,Advantages of Stainless Steel H Files 1.High strength in tip and maximum flexibility for stainless steel hand files 2.Round cross-section 3.Non-cutting tip guides the instrument safely along the canal 4.Blister of 6 piece,https://file.imdmedical.com:8052/ImdWebsite/image/80a5bb2ca5d54a33ac750d0e672fa725_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/a26d8d253af14156979e93456fbfcf6b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/2543e9007e6b41628551d62fd9109e5e_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=50
54,IMD,IMD Medical,Stainless Steel K Files,,,1,Endodontics > Preparation > Hand Files,1.Special stainless steel allows maximum resistance to fracture and maximum flexibility 2.High strength in tip and great flexible for the files 3.Square cross-section 4.Non-cutting tip guides the instrument safely along the canal 5.Blister of 6 pieces,https://file.imdmedical.com:8052/ImdWebsite/image/575460859c9e4de49c928e960151c0f2_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/a9bffa4a8777479ab9ffbf2c9039c27e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/d26817ec702c4b38952e0d81b561de4a_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=54
55,IMD,IMD Medical,SS Reamer,,,1,Endodontics > Preparation > Hand Files,Rotating movement Special stainless steel allows high resistance to fracture and high strength High strength in tip and maximum flexibility for files Triangular cross-section Non-cutting tip guides the instrument safely along the canal Blister of 6 pieces,https://file.imdmedical.com:8052/ImdWebsite/image/552713338f434dbaa14134b9c38aab49_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/af0ac1ce9c5b48c58950997e640763b8_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/1ec1d58aa24f4627b5ca873c4fe3f946_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=55
51,IMD,IMD Medical,Pluggers,,,1,Endodontics > Preparation > Hand Files,,https://file.imdmedical.com:8052/ImdWebsite/image/98f6af9e30ee4d95818cbb8f2f34e915_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/6574b3f56cc946eda65b1996e2bea4de_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/d613bbf7b54f405c83d1fcde4b23dfe8_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=51
52,IMD,IMD Medical,Spreaders,,,1,Endodontics > Preparation > Hand Files,,https://file.imdmedical.com:8052/ImdWebsite/image/b487318cd8b3402b85b11b6e1d4e3bfa_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/17d4a0df56c84211a5a671543f4c87f7_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/b733d27e5e0d454391701baea30d346a_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=52
56,IMD,IMD Medical,Barbed Broaches,,,1,Endodontics > Preparation > Hand Files,"Advantages of Barbed Broaches 1.Approx. 40 flexible barbs are arranged spirally on the cone shaped core. 2.The size corresponds to 1/2 of the core diameter. 3.The barbs are resilient and do not break in the canal if used properly 4.Stainless Steel, CC-Cord Handle 5.Blister of 10 pieces",https://file.imdmedical.com:8052/ImdWebsite/image/3d51a058eaad4125a2059746180a2a40_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/1ebfe5caadac4d889ab4a243c2d7c1bf_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/03607ee08b474338b1bc22aee6399576_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=56
57,IMD,IMD Medical,CPilot Files,,,1,Endodontics > Preparation > Hand Files,,https://file.imdmedical.com:8052/ImdWebsite/image/928b0274abbd4146bf3b102e31d85588_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/e250d96c35564d09a2b4f8f941fdf6fb_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/627c562185c5478fa39623965a182bb9_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=57
58,IMD,IMD Medical,Endo Box,,,1,Endodontics > Preparation > Accessories,,https://file.imdmedical.com:8052/ImdWebsite/image/fbe69be67f23453e95a10bd9f56c531b_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/4d1887b098fd4f7fab4ddcbb7eac1c3f_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/6b37a380788b4ccda66afa8d60a24a59_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=58
59,IMD,IMD Medical,Endo Clean,,,1,Endodontics > Preparation > Accessories,,https://file.imdmedical.com:8052/ImdWebsite/image/54fcc8b02fdc4be390c6597a52af3ee1_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/dfa710ad785c496fb549287057338e82_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/c39492af01d84d6cb1d7aace119fb109_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=59
60,IMD,IMD Medical,Endo Block,,,1,Endodontics > Preparation > Accessories,,https://file.imdmedical.com:8052/ImdWebsite/image/cdf384b46d754bcaa3bb8fa4ee65f798_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/c408153a4d864529929525e49d37f67e_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/7383cb21523240f5a04d00a97a80c66e_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=60
61,IMD,IMD Medical,Ring Ruler,,,1,Endodontics > Preparation > Accessories,,https://file.imdmedical.com:8052/ImdWebsite/image/7cd15acb73dc4280b972c9b849baf4be_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/27b99b4e5a0e4b9dafd7df458a27ee06_2023-11-27.png | https://file.imdmedical.com:8052/ImdWebsite/image/44c5039c1c9b4bdd8ef5fc752e6ee295_2023-11-27.png,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,MANUFACTURER_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://www.imdmedical.com/#/particular?productId=61
