officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
elite-hd-putty-soft-normal-set,Zhermack,Zhermack S.p.A.,Elite HD+ Putty Soft,C203000,C203000 | C203010 | C203002 | C203012 | C202340 | C202360 | C202370,7,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,"Elite HD+ Putty Soft is a versatile, precise addition silicone with excellent visual comfort, perfect for reliable and precise results in your studio.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Putty-Soft-Fast-C203010_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-putty-soft-normal-set/
elite-hd-tray-material,Zhermack,Zhermack S.p.A.,Elite HD+ Tray Material,C202032,C202032 | C202320 | C202330,3,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,"Elite HD+ Tray Material is a versatile addition silicone with hydrocompatibility, tear resistance and dimensional stability, safety and precision.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Tray-Material-Fast-C202032_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-tray-material/
elite-hd-monophase,Zhermack,Zhermack S.p.A.,Elite HD+ Monophase,C202020,C202020,1,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,Elite HD+ Monophase guarantees versatility and precision for high-quality dental impressions. The ideal choice for dental professionals.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Monophase-Normal-C202020_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-monophase/
elite-hd-regular-body-normal-set-en,Zhermack,Zhermack S.p.A.,Elite HD+ Regular Body,C203020,C203020 | C203025,2,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,"Elite HD+ is an addition silicone with hydrocompatibility, thixotropy and high resistance, versatile, precise and safe, perfect for many processes.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Regular-Normal-C203020_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-regular-body-normal-set-en/
elite-hd-light-body-normal-set,Zhermack,Zhermack S.p.A.,Elite HD+ Light Body,C203030,C203030 | C203035 | C203040,3,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,"Elite HD+ Light Body is an addition silicone with hydrocompatibility and tear resistance, versatile, precise and stable for up to 15 days. Discover it now.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Light-Normal-C203030_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-light-body-normal-set/
elite-hd-super-light-body-fast-set,Zhermack,Zhermack S.p.A.,Elite HD+ Super Light Body,C203050,C203050,1,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Elite HD+,"Elite HD+ Super Light Body is a versatile and precise addition silicone, water-compatible and tear-resistant, ideal for many processes in your studio.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Elite-HD-Super-Light-Fast-C203050_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-hd-super-light-body-fast-set/
hydrorise-putty,Zhermack,Zhermack S.p.A.,Hydrorise Putty,C207010,C207010 | C207011 | C207012 | C207013 | C207071 | C207044 | C207045 | C207065,8,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,Hydrorise Putty is Zhermack's high viscosity vinyl polysiloxane for two-step or one-step techniques. Excellent with Hydrorise series fluids.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Putty-C207010-MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-putty/
hydrorise-monophase,Zhermack,Zhermack S.p.A.,Hydrorise Monophase,C207006,C207006 | C207007 | C207040 | C207041,4,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,Hydrorise Monophase is Zhermack's vinylpolysiloxane designed for single-phase impressions. High precision and dimensional stability up to 21 days.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Monophase-C207040_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-monophase/
hydrorise-light-body,Zhermack,Zhermack S.p.A.,Hydrorise Light Body,C207000,C207000 | C207001 | C207071,3,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,Hydrorise Light Body: low viscosity vinyl polysiloxane (mixing ratio 1:1). Ideal for two-phase or one-step technique with Hydrorise Putty/Heavy Body.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Light-Body-C207000_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-light-body/
hydrorise-heavy-body-en,Zhermack,Zhermack S.p.A.,Hydrorise Heavy Body,C207042,C207042 | C207043 | C207063,3,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,Hydrorise Heavy Body is a high viscosity vinyl polysiloxane for double impression or simultaneous technique. Ideal with Hydrorise Light fluids.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Heavy-Body-C207042-MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-heavy-body-en/
hydrorise-regular-body,Zhermack,Zhermack S.p.A.,Hydrorise Regular Body,C207004,C207004 | C207005,2,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,"Hydrorise Regular Body is a medium viscosity vinylpolysiloxane perfect for the one-phase technique, precise in the impression and accurate over time.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Regular-Body-C207004_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-regular-body/
hydrorise-extra-light-body,Zhermack,Zhermack S.p.A.,Hydrorise Extra Light Body,C207002,C207002 | C207003,2,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise,"Hydrorise Extra Light Body is an accurate, reliable and precise low viscosity vinyl polysiloxane, perfect for the two-step technique. Find out more.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Extra-Light-C207002_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-extra-light-body/
hydrorise-implant-heavy-body,Zhermack,Zhermack S.p.A.,Hydrorise Implant Heavy Body,C207090,C207090 | C207095,2,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise Implant,"Hydrorise Implant Heavy Body is a high viscosity vinyl polysiloxane: maximum reliability, 99.5% elastic recovery and stability for up to 21 days.",https://www.zhermack.com/public/uploads/Hydrorise_Implant_C207090.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-implant-heavy-body/
hydrorise-implant-medium-body,Zhermack,Zhermack S.p.A.,Hydrorise Implant Medium Body,C207092,C207092 | C207122 | C207096 | C207126,4,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise Implant,"Hydrorise Implant Heavy Body is an high viscosity vinyl polysiloxane: maximum reliability, 99.5% elastic recovery and stability for up to 21 days.",https://www.zhermack.com/public/uploads/Hydrorise_Implant_C207092.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-implant-medium-body/
hydrorise-implant-light-body,Zhermack,Zhermack S.p.A.,Hydrorise Implant Light Body,C207091,C207091 | C207095,2,Dental > Dental Practice > Impression systems > Precision Impression > Addition silicones > Hydrorise System > Hydrorise Implant,"Hydrorise Implant Light Body is a precise and reliable low viscosity vinyl polysiloxane, perfect for scans without the use of opaque sprays.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Hydrorise-Implant-Light-Normal-C207091.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/hydrorise-implant-light-body/
mx300,Zhermack,Zhermack S.p.A.,MX-300,C305170,C305170 | C305172,2,Dental > Dental Practice > Equipment > Mixers for impression systems,"MX-300 is an ideal alginate mixer to improve studio efficiency and obtain consistent, high-quality and reproducible results. Check out more on our website.",https://www.zhermack.com/public/uploads/Mx300_C305170_DX-2.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/mx300/
sympress,Zhermack,Zhermack S.p.A.,Sympress,,,1,Dental > Dental Practice > Equipment > Mixers for impression systems,Sympress is a 5:1 automatic mixer for impression materials. High performance and wide compatibility to optimize studio work: discover more on our website.,https://www.zhermack.com/public/uploads/sympress_web.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,MANUFACTURER_REFERENCE_REQUIRED,https://www.zhermack.com/en/product/sympress/
zeta-3-soft-soft-classic,Zhermack,Zhermack S.p.A.,Zeta 3 Soft,C810023,C810023 | C810024 | C810027 | C810028,4,Dental > Dental Practice > Hygiene > Surfaces,"Zeta 3 Soft is a ready-to-use alcoholic disinfectant, easy to use and effective on all medical devices, with rapid fixation on different materials.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Zeta_3_soft_C810023_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-3-soft-soft-classic/
zeta-3-foam,Zhermack,Zhermack S.p.A.,Zeta 3 Foam,C810025,C810025 | C810026,2,Dental > Dental Practice > Hygiene > Surfaces,"Zeta 3 Foam is a ready-to-use alcohol-free disinfectant foam, the perfect solution for quickly sanitizing all medical devices with basically zero effort.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Zeta_3_foam_C810025_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-3-foam/
zeta-1-ultra,Zhermack,Zhermack S.p.A.,Zeta 1 Ultra,C810000,C810000,1,Dental > Dental Practice > Hygiene > Instruments and burs,"Zeta 1 Ultra is a concentrated liquid disinfectant and cleaner for dental instruments. Safe, effective and easy to use on any kind of surface.",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Zeta_1_ultra_C810000.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-1-ultra/
zeta-2-sporex,Zhermack,Zhermack S.p.A.,Zeta 2 Sporex,C810011,C810011,1,Dental > Dental Practice > Hygiene > Instruments and burs,Zeta 2 Sporex is a cold chemical sterilant in powder designed for all devices that cannot be disinfected in an autoclave. Perfect results in your studio.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Zeta-2-Sporex-C810011.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-2-sporex/
zeta-4-wash,Zhermack,Zhermack S.p.A.,Zeta 4 Wash,C810037,C810037,1,Dental > Dental Practice > Hygiene > Surfaces,"Zeta 4 Wash is a 3 in 1 for cleaning the studio: effective detergent, deodorant and sanitizer tested even with the most delicate surfaces. Discover more.",https://www.zhermack.com/public/uploads/C810037-4-e1591882053686-1.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-4-wash/
zeta-5-power-act,Zhermack,Zhermack S.p.A.,Zeta 5 Power Act,EN13727,EN13727 | EN14561 | EN13624 | EN14562 | EN14348 | C810040,6,Dental > Dental Practice > Hygiene > Special applications > Suction unit disinfectants and cleaners,Zeta 5 Power Act is a practical and effective concentrated disinfectant thanks to its 2 action times: rapid in just 15 minutes or standard evening.,https://www.zhermack.com/public/uploads/Zeta_5_power_act_C810040-3.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-5-power-act/
zeta-7-spray,Zhermack,Zhermack S.p.A.,Zeta 7 Spray,C810050,C810050,1,Dental > Dental Practice > Hygiene > Special applications > Impressions disinfectants and cleaners,"Zeta 7 Spray is an effective solution for disinfecting dental impressions, with a broad spectrum of action and compatibility with all materials.",https://www.zhermack.com/public/uploads/Zeta_7_spray_C810050.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-7-spray/
zeta-7-solution,Zhermack,Zhermack S.p.A.,Zeta 7 Solution,C810048,C810048,1,Dental > Dental Practice > Hygiene > Special applications > Impressions disinfectants and cleaners,Zeta 7 Solution is a broad-spectrum concentrated disinfectant for dental impressions: high protection and proven compatibility with various materials.,https://www.zhermack.com/public/uploads/Zeta_7_solution_C810048-1-1.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-7-solution/
detergent-algitray,Zhermack,Zhermack S.p.A.,Algitray,C400435,C400435,1,Dental > Dental Practice > Hygiene > Special applications > Trays and instruments gypsum and alginate removers,"Algitray is the Zhermack neutral pH solution specific for the removal of alginate residues from impression trays, effective and delicate on all surfaces.",https://www.zhermack.com/public/uploads/Algitray_C400430-2.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/detergent-algitray/
gypstray,Zhermack,Zhermack S.p.A.,Gypstray,C400441,C400441,1,Dental > Dental Practice > Hygiene > Special applications > Trays and instruments gypsum and alginate removers,"Gypstray is an ideal Zhermack solution for removing plaster residues from dental instruments, effective and delicate for always complete cleaning.",https://www.zhermack.com/public/uploads/Gypstray_C400441.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/gypstray/
zeta-7-solution-lab,Zhermack,Zhermack S.p.A.,Zeta 7 Solution,C810048,C810048,1,Dental > Laboratory > Hygiene > Disinfectant for impressions,Zeta 7 Solution is a concentrated disinfectant for dental impressions with a broad spectrum of action and high compatibility for effective protection.,https://www.zhermack.com/public/uploads/Zeta_7_solution_C810048-1-1.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-7-solution-lab/
zeta-7-spray-lab,Zhermack,Zhermack S.p.A.,Zeta 7 Spray,C810050,C810050,1,Dental > Laboratory > Hygiene > Disinfectant for impressions,"Zeta 7 Spray is an effective solution for disinfecting dental impressions, with a broad spectrum of action and compatibility with all materials.",https://www.zhermack.com/public/uploads/Zeta_7_spray_C810050.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-7-spray-lab/
algitray,Zhermack,Zhermack S.p.A.,Algitray,C400435,C400435,1,Dental > Laboratory > Hygiene > Trays & instruments cleaners,Algitray is the neutral pH solution specific for the removal of alginate residues from impression trays: fast action and perfect result.,https://www.zhermack.com/public/uploads/Algitray_C400430-2.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/algitray/
gypstray-lab,Zhermack,Zhermack S.p.A.,Gypstray,C400441,C400441,1,Dental > Laboratory > Hygiene > Trays & instruments cleaners,"Zhermack's Gypstray is the ready-to-use solution for removing gypsum residues from dental instruments, even in the least accessible places.",https://www.zhermack.com/public/uploads/Gypstray_C400441.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/gypstray-lab/
occlufast-occlufast-color_plus,Zhermack,Zhermack S.p.A.,Occlufast+ | Occlufast+ Color,C200791,C200791 | C200792 | C200790 | C200781 | C200782 | C200780 | C202085 | C202086 | C202100,9,"Dental > Dental Practice > Impression systems > Bite registration > High-tech, high-performance silicones for bite registration",Occlufast+ is an addition silicone with a high final hardness. Occlufast+ Color is the thermochromic version,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Occlufast-C200791_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/occlufast-occlufast-color_plus/
occlufast-rock,Zhermack,Zhermack S.p.A.,Occlufast Rock,C200726,C200726 | C202086 | C202100,3,Dental > Dental Practice > Impression systems > Bite registration > Versatile addition silicones for bite registration,"Occlufast Rock was Zhermack’s first addition silicone for bite registration, and is still one of the best-known and most popular in the world",https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Occlufast-Rock-C200726_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/occlufast-rock/
occlufast-cad,Zhermack,Zhermack S.p.A.,Occlufast CAD,C200800,C200800 | C202086 | C202100,3,Dental > Dental Practice > Impression systems > Bite registration > Bite registration silicones for special application,Occlufast CAD is a scannable addition silicone for accurate bite registration that facilitates digital work-flow access,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Occlufast-CAD-C200800_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/occlufast-cad/
occlufast-cad-lab,Zhermack,Zhermack S.p.A.,Occlufast CAD,C200800,C200800 | C202086 | C202100,3,Dental > Laboratory > CAD/CAM solutions > Bite registration,Occlufast CAD is Zhermack's scannable silicone for occlusal registration that simplifies workflow and communication with the dental technician.,https://www.zhermack.com/public/uploads/ZH-Web-Pack-Image-Occlufast-CAD-C200800_MDR.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/occlufast-cad-lab/
elite-double-8,Zhermack,Zhermack S.p.A.,Elite Double 8,C400830,C400830,1,Dental > Laboratory > Model preparation > Duplication,"Elite Double 8 is the elastic duplicating silicone with 8ShA hardness, perfect for duplicating stumps and for thinner thicknesses: discover more.",https://www.zhermack.com/public/uploads/Elite_Double8_C400830.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-8/
elite-double-16-fast,Zhermack,Zhermack S.p.A.,Elite Double 16 Fast,C400825,C400825 | C400831 | C400847,3,Dental > Laboratory > Model preparation > Duplication,"Elite Double 16 Fast is a versatile duplicating silicone with 16 ShA hardness, ideal for fixed and removable prostheses, with medium processing times.",https://www.zhermack.com/public/uploads/Elite_Double16_C400831.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-16-fast/
elite-double-22,Zhermack,Zhermack S.p.A.,Elite Double 22,C400821,C400821 | C400832 | C400840,3,Dental > Laboratory > Model preparation > Duplication,"Elite Double 22 is a duplicating silicone with 22 ShA hardness, ideal for removable prosthetics. Setting time 20' and maximum reliability over time.",https://www.zhermack.com/public/uploads/Elite_Double22_C400832.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-22/
elite-double-22-fast,Zhermack,Zhermack S.p.A.,Elite Double 22 Fast,C400823,C400823 | C400834 | C400842,3,Dental > Laboratory > Model preparation > Duplication,"Elite Double 22 Fast is a duplicating silicone with 22 ShA hardness for removable prosthetics, with a rapid setting time of just 10 minutes.",https://www.zhermack.com/public/uploads/Elite_Double22_fast_C400834.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-22-fast/
elite-double-22-extra-fast,Zhermack,Zhermack S.p.A.,Elite Double 22 Extra Fast,C400838,C400838 | C400849,2,Dental > Laboratory > Model preparation > Duplication,"Elite Double 22 Extra Fast is a silicone with 22 ShA hardness ideal for removable prosthetics, with a setting time of just 5 seconds. Discover more.",https://www.zhermack.com/public/uploads/Elite_Double22_extrafast_C400838.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-22-extra-fast/
elite-double-32,Zhermack,Zhermack S.p.A.,Elite Double 32,C400833,C400833 | C400841,2,Dental > Laboratory > Model preparation > Duplication,Elite Double 32: rigid duplication silicone ideal for framework procedures. Consistent and structured. Normal version sets in 20′ with light green color.,https://www.zhermack.com/public/uploads/Elite_Double32_C400833.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-32/
elite-double-32-fast,Zhermack,Zhermack S.p.A.,Elite Double 32 Fast,C400836,C400836 | C400843,2,Dental > Laboratory > Model preparation > Duplication,"Elite Double 32 is the rigid duplicating silicone ideal for skeletonized prostheses, with a setting time of only 20' and high resistance and stability.",https://www.zhermack.com/public/uploads/Elite_Double32_fast_C400836.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/elite-double-32-fast/
zeta-6-hydra,Zhermack,Zhermack S.p.A.,Zeta 6 Hydra,C810042,C810042 | C810043,2,Dental > Dental Practice > Hygiene > Hands,Maximum effectiveness and gentleness on the skin: Zeta 6 Hydra is the solution for daily hygiene in the office. Perfect hand cleaning in just a few steps.,https://www.zhermack.com/public/uploads/Zeta_6_hydra_C810042.jpg,1,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,KZ_SKU_EVIDENCE_REQUIRED,https://www.zhermack.com/en/product/zeta-6-hydra/
universal-tray-adhesive,Zhermack,Zhermack S.p.A.,Universal Tray Adhesive,,,1,,,,0,BRAND_PRESENTED_BY_KAZAKHSTAN_DISTRIBUTORS_AT_CADEX,SOURCE_PAGE_PHOTO_REFERENCE_REVIEW_REQUIRED,https://www.zhermack.com/en/product/universal-tray-adhesive/
